#{"t_start": 1681905115.489467, "env_id": "TruckTrailer-v1"}
r,l,t
-200.911052,647,10832.904588
-278.227394,634,10853.290183
-401.901986,1815,10895.581791
-496.249963,673,10908.28739
-385.480098,1905,10951.303278
-351.152563,822,10965.990387
-109.975608,868,10990.701133
-90.221821,1163,11011.891669
-272.393083,760,11035.502385
-193.699535,1376,11060.290084
-498.30903,728,11083.391963
-283.851952,1565,11111.301662
0.0,1,11111.892975
-316.230904,1559,11149.197339
-181.360924,1341,11181.687212
-132.585933,1110,11201.39503
-134.08654,1276,11234.296627
-280.537257,1789,11275.294034
-488.272349,2239,11324.293861
-227.443968,1499,11361.293072
-244.618181,1473,11388.491324
-65.165977,1035,11417.794409
-166.93394,1364,11451.303726
-234.688286,1501,11477.886171
-164.118714,1323,11511.486852
519.292506,4692,11610.5942
-217.602458,1404,11644.907455
-245.929615,1380,11678.587588
-248.469444,648,11689.702501
-200.140393,1303,11712.108033
-68.245313,1102,11742.395228
-105.503346,1057,11771.20361
-198.577364,1345,11795.606284
-230.038887,1371,11828.498512
-193.347015,1268,11851.2973
-187.0379,1384,11886.506202
-359.989265,1542,11922.380548
-209.70636,1359,11956.99929
-76.791198,977,11974.780104
-370.907637,729,11987.501615
-127.078006,1116,12017.192929
-116.432735,1187,12047.294732
0.0,1,12047.706796
-218.83421,1360,12071.792622
-191.632289,610,12092.578636
-101.785003,1006,12110.786432
-99.5019,912,12126.89467
-309.41773,1449,12162.690563
-123.634151,1246,12194.304699
-294.063305,717,12208.093228
-124.334812,1180,12238.185475
-335.045082,624,12250.097497
-105.359429,1132,12279.206264
-259.382049,667,12290.192754
-247.215985,1556,12326.801337
646.931155,2925,12387.291481
-132.452231,758,12401.792654
-232.404438,1412,12436.502558
-411.071829,1650,12475.500976
-61.336913,1051,12494.404467
-214.634098,1143,12523.594383
-488.536647,1787,12564.384245
-311.006971,736,12578.403972
-153.951326,1232,12609.108269
-233.802154,1321,12633.005528
-289.107105,542,12652.487267
-142.931907,1232,12674.898562
0.0,1,12675.398913
-228.485314,1038,12702.879889
-150.958106,1295,12725.786549
-213.963442,625,12747.07782
-69.567626,1079,12766.586296
-124.258602,1187,12797.391215
-505.6976,1778,12838.597517
-75.648749,873,12854.388762
-206.836882,536,12864.082942
-347.977538,653,12886.082695
0.0,1,12886.586191
-232.261469,589,12897.103636
-107.269861,1076,12926.798605
-128.281383,1199,12947.501289
0.0,1,12948.079875
-173.526993,582,12958.908028
-248.659506,1371,12992.291964
-166.978339,497,13001.701575
-124.932525,1176,13031.4935
-164.529654,602,13042.789633
-161.592062,1243,13073.409809
-274.921691,620,13084.496617
-415.215884,1607,13123.186902
-367.521617,1588,13160.904065
0.0,1,13161.40624
-226.830209,693,13173.381511
-266.080106,781,13187.698958
-236.984601,1512,13222.6028
-188.194272,690,13235.893053
-135.916951,1093,13264.801548
-307.158898,733,13278.793473
-122.981767,1045,13306.889012
-183.462501,682,13319.977756
0.0,1,13320.49631
-382.338015,1635,13358.201041
-249.193678,602,13369.984495
531.658655,4723,13479.890569
-106.278623,904,13495.185723
-410.152605,1251,13527.996779
-152.801412,1110,13547.094062
-254.400045,1323,13580.097525
-288.306154,1402,13614.098867
-166.788671,538,13623.893691
-230.38062,497,13632.698259
-404.365734,1533,13669.501135
0.0,1,13669.985921
-360.296484,1448,13705.289676
-164.644297,1200,13726.090098
-189.472498,613,13737.9871
-220.267054,900,13762.500191
-130.291179,1186,13784.199183
-325.473337,1349,13816.280822
-91.457122,994,13845.084097
-417.652855,1514,13872.397183
-328.344467,1360,13905.303097
-332.91179,548,13915.398235
-426.020941,1336,13948.893981
-229.438554,508,13957.884728
-191.705825,463,13967.102059
-231.287123,1285,13999.401636
-138.101186,638,14011.105755
0.0,1,14011.69513
-137.209623,1100,14040.705395
-417.732175,1469,14076.904921
-97.796719,1038,14095.090405
-314.561222,1365,14129.584503
-95.947866,1035,14148.590807
0.0,1,14149.092026
-266.135836,917,14175.197243
-221.148071,682,14186.892017
-265.048935,619,14198.795
-379.390916,1370,14231.702175
-173.719131,606,14243.689725
-233.033227,558,14263.400826
-102.277067,797,14277.093392
0.0,1,14277.587996
-216.783877,507,14287.304022
-234.531894,476,14295.992909
-68.744529,958,14321.702554
-168.376092,516,14331.587488
-235.287379,1256,14363.786075
-193.492058,524,14373.481473
-288.383273,922,14389.999521
-293.459214,1375,14423.486549
