#{"t_start": 1668081328.6464841, "env_id": "TruckTrailer-v1"}
r,l,t
-999.959389,60000,224588.102533
-999.795058,60000,225826.71463
-1000.004959,60000,227045.42204
-1000.021444,60000,228258.19853
-1000.054687,60000,229472.810947
-999.967627,60000,230694.009341
-999.969119,60000,231918.708102
-999.794998,60000,233132.513302
-999.990908,60000,234354.313254
-999.706278,60000,235589.816626
-999.897284,60000,236793.399042
-999.937829,60000,238009.418629
-999.854885,60000,239225.829966
-999.942036,60000,240456.013538
-999.972464,60000,241671.126749
-1000.031491,60000,242877.025283
-1000.072528,60000,244099.598858
-1000.085763,60000,245323.62944
-1000.046083,60000,246551.422652
-999.989,60000,247749.124521
-1000.051671,60000,248986.60312
-999.77711,60000,250197.319837
-999.922624,60000,251394.9103
-999.6063,60000,252631.628545
-999.811776,60000,253875.119703
-999.928744,60000,255092.224636
-999.983445,60000,256342.317379
-1000.011229,60000,257555.722861
-1000.020932,60000,258766.531336
-999.99174,60000,259986.316092
-999.99174,60000,261196.719895
-999.99266,60000,262398.122168
-999.99174,60000,263605.530703
-999.986878,60000,264824.929181
-1000.019913,60000,266044.817423
-999.984959,60000,267243.301404
-1000.027135,60000,268463.91534
-1000.003207,60000,269672.931173
-1000.043347,60000,270879.121978
-1000.032112,60000,272105.430101
-1000.103047,60000,273333.798891
-1000.049318,60000,274551.310355
-1000.013849,60000,275784.024668
-999.984953,60000,277012.801766
-1000.062658,60000,278239.600572
-1000.035271,60000,279471.722967
-1000.052116,60000,280696.816846
-1000.008936,60000,281913.903043
-999.778089,60000,283121.519638
-999.913915,60000,284358.12952
-999.873901,60000,285581.619725
-999.798868,60000,286814.123856
-1000.039234,60000,288048.116749
-1000.001859,60000,289269.812033
-999.99848,60000,290495.41638
-999.902752,60000,291711.708656
-999.800573,60000,292926.124153
-999.482772,60000,294165.105847
-1000.047105,60000,295401.314514
-999.759464,60000,296617.015632
-999.401258,60000,297851.815093
-999.896013,60000,299064.213404
-999.60048,60000,300294.01248
-999.99425,60000,301504.127566
-999.995921,60000,302724.018546
-999.944609,60000,303910.330179
-999.983296,60000,305102.206826
-1000.004476,60000,306376.023742
-999.977588,60000,307620.924994
-1000.04763,60000,308839.631297
-999.986219,60000,310061.330242
-1000.049781,60000,311289.422877
-999.986515,60000,312533.708335
-999.99164,60000,313753.924493
-999.999996,60000,314960.918034
-999.99174,60000,316173.026026
-1000.056996,60000,317390.720333
-999.647109,60000,318603.506543
-999.941684,60000,319827.130348
-999.623016,60000,321051.820967
-999.652019,60000,322280.231355
-1000.029157,60000,323498.518965
-999.022607,60000,324719.320996
-999.783255,60000,325969.020953
-1000.009594,60000,327232.313574
-999.98108,60000,328472.025966
-999.801975,60000,329681.511379
-999.878513,60000,330902.121337
-999.959213,60000,332130.630582
-999.99197,60000,333373.51868
-999.909291,60000,334607.012398
-1000.018631,60000,335837.509011
-999.988818,60000,337067.012748
-999.777456,60000,338375.018363
-1000.015354,60000,339727.501111
-999.994005,60000,341045.829473
-999.968011,60000,342361.021554
-999.986666,60000,343617.815106
-999.652339,60000,344932.30596
-999.009212,60000,346251.311962
-1000.083025,60000,347591.798502
-1000.016341,60000,348869.298575
-999.909886,60000,350107.820606
-1000.044983,60000,351364.527669
-1000.030203,60000,352712.722085
-1000.009893,60000,353990.33051
-1000.048726,60000,355230.423623
-1000.048278,60000,356481.91378
-999.985491,60000,357693.113155
-999.987056,60000,358933.930331
-999.99889,60000,360159.110539
-999.932133,60000,361473.016506
-999.996128,60000,362758.520961
-1000.039588,60000,364057.528035
-1000.014137,60000,365339.212869
-999.968399,60000,366586.429207
-1000.026826,60000,367810.503968
-1000.036149,60000,369088.02262
-1000.087488,60000,370333.402399
-1000.034859,60000,371582.124894
-1000.071727,60000,372829.205377
-1000.064462,60000,374213.02021
-1000.048263,60000,375556.224163
-1000.011294,60000,376895.001017
-999.970649,60000,378252.329646
-999.978961,60000,379492.62772
-999.967618,60000,380699.919322
-1000.06042,60000,381929.52555
-1000.089034,60000,383123.80154
-999.999916,60000,384340.730754
-1000.066134,60000,385552.527423
-1000.111621,60000,386762.713713
-1000.070678,60000,387977.720365
-1000.039179,60000,389197.717641
-1000.070691,60000,390422.613481
-1000.064643,60000,391641.304518
-999.972457,60000,392837.599508
-1000.056224,60000,394036.729665
-999.95531,60000,395149.904165
-1000.066092,60000,396357.101998
-1000.15298,60000,397548.599745
