#{"t_start": 1682067973.3055215, "env_id": "TruckTrailer-v1"}
r,l,t
-8854.126221,7829,23447.182608
-3477.15481,5483,23574.284972
-5998.711619,7592,23737.590383
-3028.563246,5240,23861.08698
-17376.711749,5727,23993.581183
-7543.30621,5626,24112.387055
-15872.120529,17728,24507.071265
-14983.88131,5772,24638.281314
-4133.351491,4905,24744.962188
-907.961331,3730,24831.985076
-6326.289274,5474,24958.686161
-6042.091966,5669,25079.470605
-2064.793455,4296,25187.869765
-8178.692322,5641,25307.262575
-4593.943204,4595,25419.077986
-5507.621113,5163,25528.872407
-1321.929771,4686,25630.887245
-5382.705992,5217,25754.083436
-1402.005951,3585,25836.474782
-7880.035103,4304,25933.166757
-5095.354898,3730,26018.973509
-5609.985324,4417,26116.874223
-5811.648778,1906,26162.091263
-3498.082449,2217,26211.679479
-3717.856803,3960,26303.67099
-2660.91363,2338,26356.186909
-1923.227064,3251,26422.566598
-3905.236744,3344,26503.386858
-1786.814505,2673,26561.390237
-6680.373779,3727,26648.776479
-1876.300211,2988,26725.372413
-6775.355892,4130,26818.570804
-1376.861645,7197,26973.679763
-6891.902792,4719,27087.99167
-1478.092835,3073,27153.86993
-3176.784467,2206,27203.985418
-9848.889813,5019,27324.972394
-1769.451083,2995,27389.490949
-3582.39395,2432,27443.074469
-8330.206857,4527,27542.065116
-6400.720798,5049,27661.667761
-2945.496885,3076,27726.870276
-6849.443584,6969,27892.381446
-3632.026518,2775,27951.990118
-4100.904494,2969,28027.987142
-3958.823147,2264,28078.778001
-3539.581957,2569,28135.269292
-4530.992379,2859,28196.775519
-3422.42857,1518,28233.985996
-1269.114363,1639,28274.874585
-1624.558338,1857,28319.48511
-3403.167948,2442,28374.285748
-2341.038384,1050,28393.682372
-1144.01109,1368,28427.961736
-2573.339157,2331,28480.680369
-2150.762295,2082,28528.582843
-3107.20296,2393,28582.47526
-2618.094123,2819,28653.167269
-3209.040597,2753,28712.290921
-1126.323767,1898,28756.785114
-2294.913349,2192,28806.888189
-1931.480421,2022,28852.874571
-3834.800228,2545,28909.270958
-4561.666578,2751,28979.066932
-2354.551759,2710,29037.485572
-2901.971217,2445,29092.071159
-2911.945889,2355,29144.674719
-3019.376996,2735,29214.579207
-2134.972016,2284,29264.387827
-1209.306468,1937,29310.883727
-1105.845364,1752,29353.367679
0.0,1,29353.866239
-2408.657103,2448,29408.877942
-8209.145792,6703,29556.779553
-1668.345131,2019,29603.971598
-3146.136247,2465,29657.590067
-1809.599457,1877,29702.772953
-4860.261769,7093,29868.380921
-2810.856078,1576,29896.782487
-2409.586811,2408,29960.682679
-1873.269461,2306,30012.264625
1469.860916,10681,30247.870533
-2725.19948,2110,30296.980037
-3250.78045,2447,30352.590549
-4865.747843,3242,30433.085195
-14898.506984,14769,30761.980166
-5953.857729,4667,30865.678786
-3127.002243,3720,30954.98034
-2620.822184,3872,31044.983898
-2870.928835,941,31061.485313
-1648.067716,3508,31145.171621
-5571.533814,5074,31266.977355
-7107.849095,6139,31407.669557
-22655.162513,10193,31638.684286
-8089.577591,7581,31800.272719
-5246.346882,3524,31883.091286
-1336.078964,2099,31930.287206
-1632.445985,6336,32074.168885
-826.670686,3207,32153.788375
-10389.370446,9125,32354.473382
-6457.371924,5928,32493.374787
-1864.410037,1178,32525.764909
-5452.710381,3763,32612.787936
-7882.164603,7799,32783.177288
-1042.69012,5170,32908.384709
-9430.300132,8944,33108.878751
-11314.156592,10459,33346.171118
-8708.687816,7456,33519.874575
-10303.839868,8088,33704.482619
-4749.166057,5122,33818.578249
-5484.047525,6420,33972.78947
-12191.153781,7958,34145.262073
-4635.820901,3169,34225.573655
-4471.81554,2127,34274.574084
-8360.145174,8643,34469.788113
-2131.043377,6782,34628.581535
-1626.698143,1300,34652.686598
-5914.838732,1881,34697.691895
0.0,1,34698.178788
-3395.380816,8073,34884.176405
-562.328127,2389,34937.578087
-1817.806826,1325,34973.066323
-884.659407,6227,35114.284305
-3173.661731,8025,35295.183088
-4565.219227,9001,35493.991264
-3850.793402,3995,35584.972895
-3606.847418,2823,35655.163899
-3130.055631,1881,35689.566811
-1181.32988,2175,35750.267313
-4128.704311,2571,35806.887375
-2056.078373,1200,35827.490697
-1809.769153,3950,35916.782779
-4852.115669,6580,36063.066274
-1390.18632,1317,36098.183403
-2692.170875,2886,36172.788143
-3833.276102,2571,36228.085932
-634.166236,2225,36277.679472
-3361.75003,2340,36330.162534
-1595.246702,1081,36358.668998
-853.424673,4396,36457.775686
-3701.321558,3295,36525.888018
-198.014768,1811,36568.269015
1701.52393,2150,36616.970497
