#{"t_start": 1681803213.6930728, "env_id": "TruckTrailer-v1"}
r,l,t
-1016.143564,1432,16646.886916
-3441.379688,2272,16696.103516
-3214.155533,2140,16743.186047
-2230.703815,1865,16785.596115
-1379.704807,1744,16827.975409
-3195.38307,2074,16873.787619
-2635.172463,849,16887.892569
-2502.188855,1957,16933.100347
-569.470769,1470,16969.380443
-665.474661,1161,16989.997187
0.0,1,16990.494328
-3733.912099,2234,17037.80067
-1963.585241,1081,17066.39735
-876.365183,1430,17091.290684
-3446.777172,2016,17135.496815
-824.313181,1503,17170.196513
-2557.005498,2012,17214.399571
-2284.658624,1789,17256.0045
-1747.273723,1496,17292.701365
-2326.486223,1908,17335.890232
-2849.150042,1867,17378.696773
0.0,1,17379.099408
-2153.03204,1738,17408.895233
-2447.417928,1816,17449.503479
-2727.038705,2004,17495.394505
-1847.948636,1780,17536.39968
-2180.471661,3126,17611.186383
-1115.078317,1667,17650.192364
-3693.319185,2815,17709.99845
-2192.516556,1762,17752.181345
-3287.160145,2176,17800.186949
-538.991876,1160,17819.18853
-1397.330035,2115,17864.583354
-3832.054112,2824,17934.674094
-1260.70567,1584,17973.598646
-1991.096736,1129,17992.994614
-1458.828979,1845,18036.902903
-981.584143,1695,18078.704039
-762.507373,1330,18113.590134
-1313.090513,1919,18146.296828
-2268.906657,1808,18187.985529
-3844.771131,3131,18262.081701
-2856.520132,2090,18309.285358
-840.485858,1271,18342.699764
-1585.72419,2838,18402.592133
-2701.001095,2002,18447.796159
-1013.893352,910,18463.379055
-1632.461416,863,18489.391046
-990.686076,1331,18511.795159
-1282.811151,2597,18576.704583
-1403.326513,1600,18602.887638
-445.106589,1358,18637.191197
-1547.564037,1599,18676.293923
-2640.084093,1997,18722.695037
-1182.350955,1216,18745.101258
-1632.077593,921,18771.190161
-4583.70506,3105,18835.59545
-937.510426,1052,18863.599357
-543.735165,1397,18899.485036
-1083.174419,1156,18919.478325
-2866.399729,5272,19040.898756
-307.69821,1102,19059.790616
-1245.761502,1787,19102.379582
-1049.651213,1157,19134.500801
-943.038527,1140,19154.990062
-770.903138,1132,19184.784632
-2382.787106,2129,19232.383921
-2482.722381,1908,19277.583745
-1152.218672,729,19290.381422
-3211.258424,3761,19375.595081
