#{"t_start": 1682496764.2710457, "env_id": "TruckTrailer-v1"}
r,l,t
-1415.372459,2548,26229.029361
-2827.457742,2089,26247.536399
-1079.77138,1851,26264.410622
-93.461974,1959,26281.936074
-5967.214833,632,26290.638318
-1235.914791,2091,26308.940621
-17846.004944,684,26313.853158
-1537.09462,2536,26335.545887
-4693.767245,2281,26355.811511
-99.771735,2031,26374.641781
-205.413912,1570,26389.919076
-206.065123,1847,26406.913672
-5.551981,2031,26425.819869
-3084.866961,3057,26450.609067
-119.872083,2775,26478.329449
-2119.049377,3028,26503.549438
-1318.581827,2458,26525.136627
-1778.910539,2381,26550.210945
-945.306227,2565,26571.818404
-65.134548,2239,26591.437306
-1729.512589,1230,26604.096408
-124.756141,2186,26623.135472
-2074.060939,500,26626.716219
-348.841027,870,26633.002966
-3327.945715,534,26641.025465
-1826.838949,2523,26662.238864
-762.86057,2220,26681.752359
-124.749195,1920,26699.599969
-290.528898,1559,26714.840276
-1893.627927,2672,26738.522124
-1621.391879,3311,26765.652758
-1315.787423,2260,26789.754308
-2324.044147,3465,26817.903199
-1920.696396,2233,26837.441638
-82.820143,1840,26854.606036
