#{"t_start": 1677663086.5048995, "env_id": "TruckTrailer-v1"}
r,l,t
-213.676088,20000,32334.282269
-142.9885,20000,32498.091979
-183.42746,20000,32664.595576
-202.19214,20000,32829.808819
-192.996124,20000,32989.591499
-168.875167,20000,33154.476306
-186.329611,20000,33318.977226
-192.607079,20000,33483.774407
-143.266138,20000,33644.808208
-184.255301,20000,33810.464046
-181.765879,20000,33976.062201
-212.939227,20000,34141.186384
-254.58955,20000,34301.486389
-156.693774,20000,34465.912885
-141.460961,20000,34630.37658
-189.009572,20000,34794.962674
-167.017279,20000,34958.290585
-155.380287,20000,35119.763766
-133.926433,20000,35284.38713
-212.754745,20000,35449.515054
-212.961116,20000,35613.403691
-148.065477,20000,35773.773362
-143.522858,20000,35938.683602
-194.627731,20000,36105.677983
-209.713016,20000,36270.81228
-153.015604,20000,36432.012533
-138.700793,20000,36597.000802
-199.263247,20000,36761.782301
-370.930568,20000,36925.098261
-138.644213,20000,37089.310161
-140.210186,20000,37247.961901
-142.708057,20000,37413.01559
-183.438483,20000,37576.87993
-201.332413,20000,37739.80561
-169.745883,20000,37899.682451
-196.611667,20000,38063.46401
-206.994849,20000,38226.191041
-187.663749,20000,38389.263967
-153.769223,20000,38550.21646
-166.17085,20000,38717.019586
-177.257003,20000,38882.193111
-144.035145,20000,39049.612372
-147.982691,20000,39211.892214
-166.35755,20000,39376.996237
-182.342402,20000,39542.487181
-147.110111,20000,39708.263021
-199.505676,20000,39874.575502
-201.511395,20000,40035.691576
-157.462139,20000,40200.789217
-310.393817,20000,40366.163657
-137.287828,20000,40532.167452
-159.06411,20000,40694.980977
-175.905345,20000,40860.378019
-248.400315,20000,41026.468062
-147.365901,20000,41191.991856
-204.279712,20000,41353.868022
-280.202647,20000,41520.501133
-162.113863,20000,41685.681818
-348.705837,20000,41851.577656
-330.048385,20000,42013.485327
-139.260139,20000,42180.177422
-365.478952,20000,42346.109912
-189.032674,20000,42512.488046
-295.421793,20000,42677.686283
-231.971226,20000,42839.882934
-145.658976,20000,43005.919017
