#{"t_start": 1675829723.3753326, "env_id": "TruckTrailer-v1"}
r,l,t
-95.1923,20000,102320.423074
-93.388386,20000,102743.499329
-95.583515,20000,103164.615727
-94.73164,20000,103430.712072
-93.453093,20000,103598.134029
-94.663562,20000,103771.09844
-95.048567,20000,103943.102399
-92.711362,20000,104120.51151
-92.883739,20000,104289.534586
-94.605051,20000,104460.614429
-93.885827,20000,104632.349589
-94.326778,20000,104804.132753
-93.011926,20000,104974.437288
-92.277763,20000,105145.531302
-93.985324,20000,105319.040747
-95.926408,20000,105487.533168
-93.829601,20000,105658.543558
-94.989895,20000,105824.043983
-93.486933,20000,105993.41267
-93.746581,20000,106165.804678
-93.239555,20000,106336.2317
