#{"t_start": 1682414008.1200879, "env_id": "TruckTrailer-v1"}
r,l,t
-422.544239,2040,8180.848375
155.976912,3203,8211.287883
1179.134134,7212,8272.50143
-582.46652,2551,8299.302743
75.767967,3310,8326.369222
1248.18651,8424,8399.684369
-14436.896754,1042,8411.501083
-136.993166,2353,8432.467549
-774.153749,2451,8453.953388
-20.882581,2719,8481.26724
-21416.162176,1334,8490.891842
-349.498442,1667,8507.105657
-613.853059,3312,8538.878762
-356.2135,2215,8558.67231
-56038.69585,771,8564.250409
-12987.84252,2150,8583.488098
341.153991,3339,8615.155961
-8319.692937,1578,8630.687725
-572.190143,2529,8652.99068
-30525.609725,2371,8674.057498
-17528.068151,864,8680.37909
-396.575836,2270,8704.689063
-28509.860548,923,8711.300744
300.020887,3502,8743.888446
-303.368457,1593,8755.181111
932.068899,6179,8809.689143
-307.606103,1897,8827.494297
1160.57855,8216,8899.171751
-6201.31009,2183,8919.080894
-364.864355,1939,8937.267557
-1248.168708,2360,8962.455265
-27527.797176,2012,8980.892669
-19211.370848,1236,8989.561834
-252.722849,1881,9007.163999
-212.157982,2449,9029.259724
-26223.799721,1306,9042.981663
-159.372577,2016,9061.496019
-355.853869,1626,9077.349725
-8624.465258,1608,9088.867344
-19463.65656,1646,9104.982927
323.907862,4106,9141.694168
-89280.156673,2313,9162.261567
-20110.646234,6665,9223.765691
-578.599077,2217,9243.993159
-2037.55614,2357,9264.881488
-358.823383,3584,9298.563449
333.574132,4492,9337.956838
-559.724824,3412,9370.605397
-291.107589,2802,9394.585853
-44153.569031,1452,9409.693432
-131.740785,3606,9438.491402
-636.568563,6178,9494.084328
-616.270312,11306,9597.877783
350.640602,3757,9632.084092
450.231608,4169,9668.667319
-5658.946748,2634,9691.17793
-105181.580729,1788,9707.36377
-511.152717,25000,9926.071865
-362.660319,2404,9947.147768
819.342655,5314,9995.247833
-458.790178,8183,10068.185174
-345.461659,3762,10102.671628
252.349394,3553,10131.067647
-304.176721,9148,10214.195797
-59.535374,3783,10248.464294
-422.028523,25000,10467.058825
-454.604618,25000,10688.970187
-186.985346,25000,10911.65689
-142.69426,25000,11143.575329
-162.414396,25000,11372.289203
-321.42382,25000,11597.365181
-486.924607,25000,11816.001597
-193.30503,25000,12035.455106
-140.895171,25000,12262.297616
-141.067992,25000,12488.198878
-137.087136,25000,12716.184736
-141.943226,25000,12940.072384
-132.927763,25000,13166.068665
-163.358702,3123,13196.354739
-158.684017,25000,13419.690232
-129.784717,25000,13643.997425
-132.224301,25000,13870.403944
-202.588487,25000,14092.997701
-304.794914,25000,14313.260971
-179.190951,25000,14533.978276
828.846564,5012,14581.601529
-266.511016,25000,14798.891298
-345.071375,1904,14816.370087
-294.699822,2755,14837.759406
-320.109338,25000,15051.592494
337.614989,5425,15097.400537
-266.957094,25000,15317.258
-501.485692,25000,15538.064629
-140.879154,25000,15768.947214
-251.777878,25000,15995.767911
-741.447944,25000,16219.962555
-16.056683,25000,16448.478022
-166.760858,25000,16664.088438
-469.353145,25000,16891.194142
-183.466719,25000,17108.362655
-145.203788,25000,17329.051138
-173.133424,25000,17548.968015
-125.47507,25000,17774.360352
-133.437248,25000,17991.462349
-332.375862,25000,18211.001413
436.689798,2797,18234.552119
1623.060771,6957,18298.075137
-320.968389,25000,18515.887063
-124.982362,25000,18736.278038
241.351434,2737,18759.369952
998.205399,10714,18855.466233
198.357642,3911,18890.946793
-260.050032,25000,19110.858714
1121.164279,5579,19160.865225
-167.155066,25000,19382.376011
-116.931229,25000,19601.398759
-162.05709,25000,19821.048654
-152.166396,25000,20041.887435
187.08759,3692,20076.363483
-150.608461,25000,20297.172086
-158.255276,25000,20525.380426
-168.818583,25000,20748.190113
-138.927535,25000,20967.670421
-141.189853,25000,21191.56157
-125.914819,25000,21413.662228
-101.708611,25000,21640.895023
-302.626384,25000,21863.352306
-469.09921,21499,22051.057163
-502.008263,18528,22214.547498
267.670497,2451,22240.389819
-533.618016,15349,22374.788887
-121.513076,25000,22594.874354
-122.047794,25000,22818.252953
510.503558,3275,22849.982941
-134.499478,25000,23071.689686
-344.369513,25000,23292.36312
-258.96654,25000,23519.667598
-79.985528,25000,23741.201428
899.509091,4166,23779.093949
-34.135005,25000,24001.368917
-120.12728,25000,24220.190981
-109.543215,25000,24448.067756
-126.46947,25000,24671.102167
-103.169602,25000,24894.072472
-81.502312,25000,25116.388298
-99.735316,25000,25339.472717
-118.133238,25000,25567.585466
-41.281253,25000,25790.35258
-111.000626,25000,26013.251078
-237.508181,25000,26234.061424
155.992235,3502,26266.500081
-61.023537,24611,26487.074849
-97.583529,25000,26708.687252
-86.390911,25000,26929.654054
-77.529046,25000,27153.802658
827.981129,10817,27247.364719
243.470296,3105,27273.06594
-95.425074,25000,27499.165293
304.562717,3171,27525.366463
-39.078297,25000,27748.383666
-52.212064,25000,27971.457462
-21.8394,25000,28192.797106
-53.818894,25000,28415.58865
-12.72712,25000,28637.005193
-84.881108,25000,28859.097466
-57.525148,25000,29087.193932
-66.583211,25000,29308.774411
-118.045644,25000,29531.177978
-76.270495,25000,29754.584086
-99.583215,25000,29979.279511
5.51372,25000,30207.172652
-61.41555,25000,30430.264228
152.477938,25000,30652.897947
672.508591,3088,30678.864059
162.996589,2160,30702.4893
-71.428111,25000,30927.670275
-42.108479,25000,31151.289915
-6578.778098,859,31157.580314
331.924217,25000,31384.990829
-8.520854,25000,31611.295134
-94.34817,25000,31834.193468
-71.592059,25000,32056.061679
-99.702452,25000,32279.084992
-86.951101,25000,32504.393439
-45.658317,25000,32726.671497
-91.705512,25000,32948.482941
-73.283278,25000,33172.067961
-55.197415,25000,33396.191455
-21.672159,25000,33625.097664
-85.113808,25000,33848.561119
-80.708477,25000,34072.385858
-73.318715,25000,34294.365424
-77.475954,25000,34518.956511
-51.769883,25000,34744.780536
-76.775763,25000,34965.057254
-66.720301,25000,35188.067526
-79.755093,25000,35411.164781
-94.638653,25000,35640.089343
-129.584113,25000,35864.604905
-117.122977,25000,36089.692452
-54.150367,25000,36312.399252
-86.429808,25000,36535.072526
-114.685947,25000,36763.765733
-121.999481,25000,36987.198518
-85.232121,25000,37211.662891
-90.925631,25000,37435.103411
