#{"t_start": 1681803228.877428, "env_id": "TruckTrailer-v1"}
r,l,t
-2638.608129,2057,39156.311514
0.0,1,39156.819615
-2175.025653,1413,39192.004886
-4205.073351,5216,39301.50469
-2238.520202,1855,39343.49458
-2431.996635,1748,39383.71777
-1271.496032,1186,39415.498754
-3153.762184,3262,39481.201799
-275.669455,1072,39511.209576
-2698.599705,1313,39535.211974
-1949.553347,1597,39572.50092
-3462.458763,2164,39619.619493
-1723.075498,1707,39660.113751
-1948.739416,1667,39700.19411
-1630.771803,1797,39742.017776
-4205.206435,3946,39829.914079
-4381.593136,2704,39887.799531
-764.82747,1392,39923.815458
0.0,1,39924.309181
-3142.235999,2234,39973.106339
0.0,1,39973.611354
-646.542036,1174,39994.091226
-1438.902368,1594,40033.216457
-1727.664192,1478,40071.203281
-2119.348699,1723,40112.808008
-3809.100066,3326,40179.813009
-3274.741821,3925,40268.207073
-3612.054391,2402,40320.70214
-1156.177174,1389,40354.515545
-1645.420868,1459,40391.193991
-1858.825181,1662,40431.504689
-1917.715319,1526,40457.82116
0.0,1,40458.314647
-1728.559992,1673,40498.393708
-3561.193579,948,40526.711293
-471.61724,1167,40547.115008
-3131.738707,1113,40578.411765
-2515.743269,1663,40617.816921
-1580.425228,1188,40639.100681
-3439.867947,1875,40682.317169
-7443.273713,6788,40825.822966
-2462.039368,1790,40867.61659
-1023.104077,1165,40898.319844
-2755.700603,759,40912.206275
-1702.611056,988,40939.690709
-389.465107,1020,40959.015167
-1809.500837,895,40984.897295
-1513.121758,1538,41012.812825
-914.165605,1466,41049.192062
-1900.37971,1572,41086.30717
-390.732651,1167,41107.601204
-4685.721095,2300,41169.189012
-3772.226119,1051,41188.607728
-766.021414,1240,41220.191548
-916.776657,1312,41244.491414
-1785.229846,1074,41273.115451
-3992.168895,2039,41319.514911
-684.204473,1284,41343.515706
-992.164476,951,41370.899042
-1560.576675,1505,41406.69743
-2832.506809,771,41421.814895
-776.559049,1253,41453.607109
-1876.663066,1570,41481.007779
-855.00895,1282,41514.615382
-3460.990683,2439,41567.591405
-1581.281829,1409,41603.313141
-1531.186862,1447,41639.293283
-1974.240878,1353,41663.610635
-685.319465,1187,41694.407034
-1997.191868,923,41711.791449
-1918.203512,1536,41748.908404
-377.01517,1078,41778.11125
-4394.142273,2079,41825.198517
-455.992012,1071,41845.005153
-1544.998921,1344,41878.313175
-2953.608781,2397,41930.210626
-2753.366182,784,41945.410112
-1389.623933,1108,41974.19307
-587.795637,1104,41994.80693
-920.831028,1031,42023.395374
-764.246958,1110,42044.297317
-2153.970824,1562,42082.814033
-2770.727245,2214,42132.407472
-502.381736,1129,42162.703173
-1423.12321,1064,42182.209478
-3398.825124,1735,42223.609816
-2354.91884,2326,42274.901588
-174.368901,880,42300.309609
-2253.144627,745,42314.193315
-1158.455479,1348,42348.614282
-4158.129547,3715,42432.406284
-1341.06548,1385,42457.200591
-2775.797932,816,42482.508544
-1497.832083,1486,42509.203607
-1526.772226,1383,42542.694912
-639.756226,1166,42573.405867
-908.427453,1316,42597.401069
-4071.336109,3739,42683.414607
-1015.254807,1047,42713.103709
0.0,1,42713.60781
-3822.163703,7553,42870.008332
-975.617691,981,42899.000131
-2097.855684,1722,42940.001169
-2595.185876,5332,43051.815707
-2195.531951,762,43077.122118
-1412.673329,1342,43100.318457
-1501.179979,1384,43135.395015
-1975.582967,744,43148.505334
-4750.632832,5843,43282.705909
-156.35427,895,43310.003876
-1555.489116,1350,43333.401573
-1350.339138,1357,43368.915409
-1226.009414,1195,43390.711377
-1968.084978,2595,43456.10381
-5917.169765,7696,43627.311454
-1554.32741,1436,43651.807754
-2711.465745,744,43675.789375
-1128.763754,1360,43700.108171
-1512.791546,1485,43737.513664
-2149.313981,1466,43774.120351
-2988.775529,1657,43802.908587
0.0,1,43803.399633
-2856.551174,1655,43843.197499
-570.805272,1136,43874.110134
0.0,1,43874.601994
-255.014341,1006,43892.297148
-886.981183,1091,43922.703518
0.0,1,43923.209477
0.0,1,43923.711096
-2808.452762,1572,43962.214461
-334.058479,1102,43982.215629
-3905.399165,1839,44025.318403
-1788.15291,859,44041.008299
-1837.190308,817,44066.20686
-1583.76368,1468,44101.402052
-1214.80575,1044,44120.916187
-366.695499,1026,44149.815848
-7698.766382,7108,44301.501679
-1229.404721,723,44314.101838
-938.632707,1246,44347.318966
-1946.635478,1433,44382.707933
-566.564289,1131,44403.116468
-817.468816,1051,44430.909598
-2336.314725,1418,44466.195693
-1710.898144,688,44478.615427
0.0,1,44479.116218
-544.716412,1076,44498.900384
-1371.685146,1080,44528.205715
-1068.17805,1259,44561.493542
-1309.336645,1046,44581.213139
-573.255879,1107,44610.701425
-1658.732099,1461,44637.111894
-1609.320876,637,44657.503177
-2804.270343,1551,44685.296314
-4097.851426,1942,44729.199175
-1936.303152,1407,44764.094387
0.0,1,44764.598501
-1190.68519,1069,44793.811654
-800.307401,571,44804.396797
-1750.495714,1351,44829.291825
-1509.817936,1341,44863.601483
-257.970396,969,44890.503957
-2058.28905,1437,44916.607678
-1774.979494,1399,44951.807274
-3676.181967,1940,44996.811206
-1030.554208,717,45010.606332
-8284.096933,9360,45221.214446
-1726.758988,742,45234.709968
-1386.071738,1278,45267.789454
-2042.367127,1405,45294.30746
-882.827504,1159,45324.416044
-1808.010708,857,45340.895737
-1152.221208,1270,45372.81583
-1112.164675,1301,45407.115134
-1623.964246,1359,45432.209457
-1641.903226,1465,45467.809043
-1522.974076,1438,45503.811786
-1465.264417,1137,45524.690546
-3139.162088,1753,45564.597971
-2420.924912,1562,45602.800052
-1632.004336,1424,45638.305749
-4150.539754,1975,45684.00237
0.0,1,45684.418368
-1679.313951,1431,45709.798314
-667.824613,1123,45739.501299
-1646.322512,1343,45774.301984
-2517.86267,1492,45799.798584
0.0,1,45800.298051
-1579.85398,1391,45835.489921
-1061.821061,966,45852.495971
-1327.298187,1304,45886.907588
-2432.788032,1483,45924.518335
-1038.621632,1197,45945.106403
-2302.645686,2877,46016.613335
-1987.503204,1389,46040.903916
-181.713518,864,46068.520242
-1864.838419,806,46082.314944
-1640.599561,885,46109.910287
-1348.95241,1323,46133.501941
-968.999666,1163,46166.307612
-816.242207,1000,46184.100542
-2571.168943,742,46209.196569
-1972.447948,1357,46232.302532
-550.992982,1117,46263.505659
-929.735688,1187,46296.292098
-2266.079694,1768,46325.510189
-222.212773,936,46354.503633
-3562.897569,2726,46412.407101
-1167.36033,697,46435.610389
-650.222392,1043,46453.70397
-462.502588,993,46481.697251
-1348.59781,1234,46503.414212
-4350.554057,3493,46584.808448
-3139.577689,2219,46634.720003
-1005.571417,740,46647.50846
-1069.213936,650,46670.298192
-2450.805498,1607,46698.307656
-3979.58397,1719,46739.220284
-416.439736,1007,46768.497427
-1219.82189,1266,46790.901241
-1505.868012,1323,46824.803552
-519.963677,1074,46853.914806
-2549.132396,655,46867.107033
-635.520547,619,46878.209702
-545.442098,822,46902.892774
-790.524388,1116,46923.515838
-745.6207,1099,46953.71501
-599.935702,906,46970.196734
-1357.490345,1307,47003.593288
0.0,1,47004.092449
-1268.796415,1304,47025.811716
-1216.762962,1265,47059.510499
-1501.792677,1289,47091.89554
-1936.905212,1310,47115.912073
-1159.22749,1368,47151.020944
-4209.898576,6204,47288.990038
-2010.393141,542,47298.496697
-419.756943,1064,47326.911482
-593.190436,739,47341.598039
-1126.381621,1136,47370.489049
-1677.613698,1287,47394.489851
-1079.299898,1216,47425.797678
-231.243166,974,47443.489253
-2538.172251,1371,47478.989875
-785.562166,1255,47511.499909
-2056.620106,1356,47535.396614
-523.757092,1022,47562.919806
-475.723075,1075,47582.809279
